type,text,listPrice,sqft,beds,baths_full_calc,stories,garage
single_family,"This elegant new construction Craftsman-Style Home. Offers a perfect blend of luxury and family friendly design. The heart of the home is the chef-inspired kitchen, featuring quartz counters, a generous walk in pantry, fully equipped appliances, also a stylish wet bar with mini refrigerator. Perfect for family gatherings and entertaining. The kitchen flows effortlessly into the main living area and separate dining room creating a warm and connected atmosphere. The primary suite serves as a relaxing retreat with a beautifully tiled walk in shower. There are 3 additional bedrooms and laundry room. The additional high lights include hardwood flooring, recessed lighting, a 2 car garage with openers. All in a country setting offering privacy ideal for family life.",869900,3036,4,2,2,2
townhomes,"Welcome to Dearborn Village - Goffstown's Premier New Construction Townhome Community! Discover the perfect blend of modern comfort and convenience at Dearborn Village, Goffstown's newest community offering brand-new two-story townhomes ideally located near the Goffstown Rail Trail and scenic Glen Lake. These spacious 3-bedroom, 2.5-bath townhomes feature an open-concept layout and a second-floor laundry room. Each home features designer-curated finishes for a polished, move-in ready look. Enjoy maintenance-free living at its best with central air conditioning, town water and sewer, natural gas heating and an affordable low-cost professionally managed HOA. Each unit includes a 1-car garage, driveway parking and is pet-friendly - perfect for families and commuters alike. The location can't be beat! Dearborn Village is minutes from downtown Goffstown, shopping, restaurants, top-rated schools and major highways for an easy commute to Manchester and surrounding areas. Don't miss your chance to call Dearborn Village, Goffstown NH home - where quality new construction meets low-maintenance and carefree living! Interior Reasonable Facsimile photos.",545000,1575,3,2,2,1
townhomes,"This versatile condo features a first floor primary bedroom suite complete with bonus room, walk-in closet and private bath, perfect for working from home or creating your own quiet retreat, and the space can be reimagined as living space, a guest suite, or whatever your lifestyle demands. Vaulted ceilings soar overhead while a striking two-story staircase draws the eye upward, creating an airy, open atmosphere amplified by abundant windows and a glass door showcasing serene wooded views. The heart of the home centers around a kitchen that connects naturally to both dining and living areas as well as exiting to your covered deck and the peaceful backyard beyond, while two additional bedrooms and a full bath occupy the upper level. Your lot is nestled at the back of the Village at Rye Place neighborhood, where an innovative design connects backyards through a network of walkways that encourages neighbors to actually know each other. Nearby you'll find shopping at the Rye Place Mall, a gym, pickleball courts and a climbing center. Beach days, golf outings, and trail adventures are all nearby, downtown Portsmouth is a quick visit away, and you're part of a community intentionally designed to bring people together.",1195000,2206,3,3,2,2
condos,"Private single family home/condex set back from Londonderry Tpke, offering a peaceful setting with convenient access to Route 3, I-93, Manchester and Concord.This property presents a excellent opportunity for Buyers seeking to customize a home, build sweat equity or invest in a property with long termed potential. Approx. 2700 sqft of living space, generously sized open concept kitchen and dining area, with tile flooring, breakfast bar, secretary station and patio door leading to large backyard. Cozy living room with hardwood floors, offering a warm and inviting space for relaxation or entertaining. Upper level laundry for convenience also upstairs three bedrooms including a generous master suite with double closets. Finished lower-level family/rec room and craft area for versatile use. Oversized one-car garage (22 * 16) with ample shelving and direct access. Private patio and large backyard, perfect for outdoor living and entertaining. Professionally landscaped grounds including a 14 * 10 shed with shelving, and built-in irrigation system for easy maintenance. This property blends the ease of condex living with the feel of a single-home backyard setting - making it ideal for buyers seeking comfort, convenience and low maintenance. The finished lower level expands usable living space, and the large garage plus extras like a separate shed add rare value in this category.",499999,2749,3,1,2,1
condos,"Welcome to Middle Hill, a non-age-restricted, pet-friendly community located just one mile from downtown Portsmouth, with direct access to restaurants and shops via a private walking and biking path connecting to Middle Road. With local beaches nearby and both Boston and Portland only an hour away. This sun-filled second-floor unit is 1,410 sq ft of true single-level living, with a bright, open-concept kitchen and living area with a gas stove and fireplace. The layout includes two bedrooms, two full baths, in-unit laundry, walk-in closets, a pantry, and private onsite storage located in the climate-controlled underground garage, with additional outdoor parking available. Enjoy your private balcony overlooking the beautifully landscaped grounds. A community bike trail leads to a shared patio and grilling area, as well as convenient access to downtown. Residents benefit from a secure front lobby entrance, elevator service, intercom access to each home, and an interior mail room for added convenience. Opportunities to own in this desirable community are limited. Don't miss your chance to experience upscale, low-maintenance living just moments from downtown Portsmouth.",649000,1410,2,2,3,1
condos,"Quality new construction located in the new and exciting Meadow View Community! This Timberland design features an open concept layout with the kitchen open to the dining and living room. First floor primary bedroom with it's own private bath. And when duty calls escape away to your first floor home office. On the second floor you will find three additional bedrooms which share a full bath and a laundry. Pouncing distance to the Lakes Region and White Mountains and only minutes to Concord. Easy access to many class 6 roads that are used for recreation including, hiking, mountain biking, and snowmobiles. Agent interest.",853182,2525,4,2,2,2
condos,"LAST UNIT AVAILABLE - Move-in ready and available for a quick close! This NEW custom-built 4-bedroom single family condex home showcases exceptional quality and high-end finishes throughout its 2,300+ sq ft of thoughtfully designed living space. Set on a professionally landscaped lot, it's perfect for both entertaining and everyday living. Step into the soaring vaulted entry and immediately feel craftsmanship from the stunning open concept kitchen with granite countertops, oversized island, stainless steel appliances, gas range, tile backsplash, tall cabinetry, and pantry to the inviting living room with a cozy gas fireplace and seamless access to the composite deck, flagstone patio, and private backyard retreat. Upstairs, enjoy a flexible bonus space, a convenient laundry area, and a luxurious primary suite featuring a custom tile shower and premium fixtures. Three additional bedrooms and a full bath with double vanity complete the upper level. Further highlights include 9' ceiling, hardwood and tile flooring, custom millwork, central A/C, gas heat, a full basement, and a 2-car attached garage. Ideally located with easy access to Concord, Manchester, and Boston.",699000,2300,4,2,2,2
townhomes,"North End Nashua Gem! - Completely Renovated & Move-In Ready! Experience the feel of new construction in this stunning 2-bedroom, 2-bathroom condo townhouse nestled in Nashua's desirable North End! Impeccably renovated, this home offers modern living and ultimate convenience. Step inside and be wowed by the completely renovated interior! The magazine-worthy kitchen boasts gleaming quartz countertops and brand-new stainless steel appliances, making it a chef's delight. The open-concept design flows seamlessly into a spacious living room, perfect for entertaining and relaxing. Upstairs, you'll find two generously sized bedrooms and a beautifully renovated full bath featuring custom tile work. This condo comes with the added convenience of a detached garage, providing secure parking and extra storage space. Ideally located close to downtown Nashua, beautiful parks, and all the shops, restaurants, and attractions the North End has to offer. Move-in ready and waiting for you! Don't miss this opportunity. Schedule your showing today!",475000,1041,2,1,2,1
single_family,"New construction with an ADU! Welcome home to this 3-bedroom, 2.5-bathroom Cape, with modern, open-concept living. The spacious kitchen flows seamlessly into the dining and living areas, perfect for entertaining. The first floor also features a convenient laundry area and a versatile flex room ideal for a home office or study. Upstairs, you'll find two bedrooms along with a spacious primary suite complete with an en-suite. Additional highlights include central A/C, a large basement for storage or future expansion, and an Accessory Dwelling Unit (ADU) located above the attached 2-car garage. The ADU includes 1 bedroom, kitchen/dining area, a 3/4 bath, and its own private entrance. Located in desirable Barrington, this property offers easy access to both the Seacoast and the White Mountains, making it a perfect spot for commuting and recreation. This home is currently under construction and scheduled for completion by mid-summer 2025. Don't miss this opportunity to create your dream home now!",799000,2391,4,3,2,2
condos,"LOOKING FOR A BRAND NEW HOME WITHOUT THE WAIT? THIS SPEC HOME WILL BE READY IN SPRING AND OFFERS EXCEPTIONAL VALUE, FEATURING $13,474 IN COMPLIMENTARY BUILDER UPGRADES.FURNISHED MODEL OPEN!SPECIAL MORTGAGE PROGRAMS AVAILABLE. ASK ABOUT OUR ALTERNATIVE DESIGN WITH ELEVATOR NEW CONSTRUCTION! 96 LUXURY TOWNHOUSES JUNIPER RIDGE CONDOMINIUMS - LUXURY MEETS LIFESTYLE IN LONDONDERRY. CAREFREE CONDO LIVING, SPACIOUS MODERN SUNDRENCHED OPEN SPACES, LIVING ROOM WITH CONTEMPORARY FIREPLACE, OPEN STAIRCASE WITH CABLE RAILINGS, 3 BEDROOMS, 2.5 BATHS, SPACIOUS KITCHEN WITH OVERSIZED ISLAND AND QUARTZ COUNTERTOPS. 1ST FLOOR OFFICE FOR REMOTE EMPLOYEES! ENERGY EFFICIENT DESIGNS. TOWN WATER, SEWER AND ECOMOMICAL NATURAL GAS HEAT AND 2 CAR GARAGE. GREAT COMMUTER LOCATION - CLOSE TO 93, SHOPPING AND AMENITIES. LISTING AGENT HAS A FINANCIAL INTEREST IN THE PROPERTY..",699900,1870,3,2,3,2
condos,"Welcome to Cross Mill Villages, located in the vibrant Lakes Region of New Hampshire. Experience contemporary living in this 2-bedroom, 2-bathroom ranch-style condex, ideally suited for those aged 55 and older. This single-level residence features an open-concept floor plan, highlighted by vaulted ceilings and a gas fireplace in the living area. The modern kitchen is equipped with stainless steel appliances and granite countertops. The spacious primary suite includes a walk-in closet and a luxurious bathroom with a tiled shower. Additionally, the home offers a dedicated office space, ideal for remote work or hobbies, along with a large basement providing ample storage and the potential for additional finished living space. Standard amenities include on-demand hot water, central air conditioning, a two-car garage, and energy-efficient natural gas heating and cooking. The property is connected to public sewer and features underground utilities for a sleek appearance. Conveniently situated near major transportation routes, with easy access to three nearby lakes, scenic walking trails, restaurants, and shopping, including Tilton Outlets. Both Concord and Franklin Hospitals are within easy reach for healthcare services. Several lot options are available, allowing you to select your preferred finishes and optional upgrades such as a sunroom and finished basement, enabling you to customize your new home.. Schedule a private showing today or visit our open houses every weekend!",524900,1574,2,2,1,2
single_family,"For Sale by Owner. Charming 1885 New Englander with Modern Updates & Expansive Potential! This beautiful home boasts 4+ bedrooms and 1 renovated bathroom, blending classic charm with contemporary updates. The bathroom and kitchen were fully renovated in 2022, featuring a sleek granite countertop in the kitchen and stylish tiled shower walls in the bathroom. Plumbing and electrical systems were also completely updated in 2022, ensuring peace of mind for years to come. Step inside and admire the refinished original wide plank pine floors, and charming curved walls, which preserve the home's historic character. The kitchen now features new maple flooring, while the bathroom showcases modern tilework. One of the bedrooms has cozy carpeting for added comfort. The large barn/garage offers plenty of space and an upper area with endless possibilities-whether you need extra storage, a workshop, or a home office. In 2023, a 200amp outlet for electric cars was also installed in the garage/barn, adding a modern convenience for eco-conscious owners. The expansive attic in the home provides the perfect opportunity to create additional living space & truly make this home your own. A drainage easement has been established along the rear of the property for potential future use by the adjacent lot at 168 Brock Street. See disclosure regarding lead paint order.",395000,1855,5,1,2,2
condos,"Designed to live larger than a typical one-bedroom, this brand-new 991 sq ft residence offers city views and true livability in the heart of downtown Portsmouth-just steps from the Seacoast's best dining, shopping, and cultural destinations. On-site garage parking in the Foundry garage is located directly across from the main entrance - a rare and highly coveted downtown convenience. The layout features one bedroom, one-and-a-half baths, and a dedicated den ideal for office or guest use. The open living area is both generous and well planned, with space for a full dining table, casual counter seating, and a living area. Additional highlights include barn doors, in-unit laundry, central air, elevator access, and seamless interior access between the residence and parking. Residents enjoy a curated suite of amenities, including a fully equipped fitness center, resident lounge and meeting space, and a rooftop deck with sweeping city views, perfect for entertaining or unwinding above it all. Whether for full-time living, a pied-a-terre, or a low-maintenance investment, Unit 208 offers a compelling opportunity to own in downtown Portsmouth's newest and highly desirable luxury community, The Residences at Foundry Place.",805000,991,1,1,1,1
single_family,"ABSOLUTE MUST-SEE! Rare opportunity in one of Nashua's most sought-after neighborhoods, just minutes from Exit 6. Set on a prime corner lot, this impeccably maintained, move-in-ready split-level truly checks every box. Hardwood floors, natural gas heat, central AC, and a beautifully updated bath showcase pride of ownership throughout. The finished lower level offers flexible living space perfect for a family room, gym, or home office, plus a one-car garage with storage. A newer furnace and abundant natural light add even more value.Step outside to your private, fully fenced backyard oasis featuring a Trex deck, hot tub, fire pit, and stunning custom stonework. Professionally designed landscaping and hardscaping create exceptional curb appeal and incredible outdoor living space that sets this home apart. Nothing to do but move in! Homes like this don't last-schedule your showing today.",499900,1600,3,1,2,1
condos,"Experience luxury living at Sage Portsmouth, an exceptional new condominium community offering premium amenities that include an entertainment lounge, work-from-home suites, a club room with terrace, fitness center, game lounge, pet spa, bike storage. Residence #331 features a bright, open-concept layout with abundant natural light streaming through oversized windows. The home's premium finishes include a chef's kitchen with a large freestanding island, a primary suite with a generous walk-in closet, and an ensuite bath with a beautifully tiled, stand-up shower. Need a second bedroom that doubles as an office or guest space? This residence has you covered. Step out onto your private balcony to savor a morning coffee or unwind with an evening glass of wine. Located in Portsmouth Green, Sage offers effortless access to upscale boutique shopping, restaurants, and fitness studios, just minutes from downtown Portsmouth. Book a private showing today. We're excited to welcome you home. Photos and video may be of model home.",599900,975,2,2,1,1
condos,"Welcome to South Hill Road in New Boston, NH, a stunning new construction condex thoughtfully designed to combine modern convenience with timeless New England charm. This 2-bedroom, 3-bathroom home offers an open-concept layout filled with natural light, creating a bright and inviting atmosphere perfect for both everyday living and entertaining. The kitchen flows seamlessly into the dining and living areas, featuring quality finishes and plenty of space to gather. Upstairs, you'll find two generously sized bedrooms, including a serene primary suite with its own bath. A versatile bonus room on the second floor provides endless possibilities-ideal for a home office, gym, playroom, or guest space. Each side of this condex also comes with its own attached one-car garage, adding convenience through all seasons. Nestled in the beautiful town of New Boston, known for its scenic landscapes and small-town feel, this property is just a short drive to local shops, schools, and commuting routes, yet offers the privacy and tranquility of country living. Whether you're looking to downsize, purchase your first home, or enjoy low-maintenance new construction, this home is the perfect fit. Don't miss the chance to own a brand-new residence in one of Southern New Hampshire's most desirable communities!",530000,1743,2,2,2,1
townhomes,"Spacious 2-bedroom, 1.5-bath townhouse-style condo at just over 1000 sq ft, located 1.5 miles from downtown Portsmouth with sidewalks the entire route. Features include a sought-after one-car garage, in-unit washer and dryer, pantry, private deck, natural gas heat, and central air conditioning. Plenty of parking as well as abundant visitor parking. Community paving completed October 2025. Pet-friendly for dogs and cats. Conveniently located close to shopping, dining, and major highways, perfect for commuters and those looking to live on the Seacoast. Enjoy the calm of a well-maintained neighborhood without sacrificing proximity to shops, dining, and daily essentials.",449000,1001,2,1,2,1
single_family,"Welcome home to this charming Cape-style residence in the heart of Manchester. Thoughtfully designed for flexibility, two generously sized bedrooms are conveniently located on the first floor, offering ideal one-level living, while two additional bedrooms upstairs provide ample space for guests, home offices, or a growing household. The home features a fully renovated bathroom, beautiful hardwood floors throughout, and a bright, functional kitchen complete with a center island ideal for casual dining or entertaining. The fully finished basement expands your living space even further and includes a sink and refrigerator, making it perfect for an in-law space, game room, home gym, hobby space, office, or additional lounge area. Outside, the detached garage has been updated with new siding and windows, enhancing both curb appeal and functionality. Centrally located just minutes from the shops, restaurants, and conveniences of South Willow Street, this home offers comfort, versatility, and an unbeatable location-ready to fit your lifestyle. Sale subject to seller securing suitable housing.",450000,2856,4,2,2,1
single_family,"***Offer Deadline Monday, 3/2 at Noon*** Modern Comfort on a Quiet Cul-de-Sac Coming soon! Unbeatable value here with quality of materials AND square footage. This pristine 3-bedroom, 2.5-bath's home sits perfectly toward the end of a private cul-de-sac, offering both peace and curb appeal. Speaking of peace, you'll have total peace of mind with a brand-new roof, furnace, hot water heater, and central air system. The interior shines with a sophisticated neutral palette and premium upgrades, including a gourmet kitchen with center island and sleek granite countertops that opens to an incredible family room complete with soaring ceilings and light that shines through huge windows and skylights. Enjoy the ambiance of a no fuss propane fireplace, together with everyone. Make mouthwatering meals and enjoy them together in the dining room, just steps away from relaxation in the living room. A half bath conveniently rounds out the first floor. Every room flows perfectly to the next with gleaming hardwood floors. Upstairs, prepare to be blown away by the Primary Suite: A stunning retreat featuring a gorgeous, brand-new tiled bathroom with double sinks and step in shower. More? A gigantic walk in closet with laundry! How convenient! Another updated bathroom serves the additional 2 spacious bedrooms, all complete with luxury vinyl plank floors. This home has it all. Outside, experience outdoor living with a fenced-in backyard perfect for pets, play, and hosting. Don't miss this turnkey gem where every major system is already updated for you!",625000,2581,3,2,2,2
townhomes,"Ideal commuter location with easy highway access and close proximity to shopping, dining, and everyday conveniences. This well-maintained condo offers 2 bedrooms, 1 full bath, and 1 half bath with laundry. The kitchen features a slider leading to a private deck-perfect for morning coffee or outdoor dining. Additional highlights include a one-car garage and a finished lower-level room, ideal for a home office, workout space, or flex room. A great opportunity for comfortable living in a convenient location. Showings to begin at open house Saturday 1/31.",379900,1428,2,1,2,1
single_family,"Introducing Copps Landing: Rochester's newest community of 23 single family homes, now taking reservations! Copps Landing homes each feature a thoughtfully designed layout including three bedrooms, three baths, spacious bonus room, home office, and two car garage. The living room is centered around a cozy gas fireplace, finished with hardwood flooring, and flows effortlessly into the open dining and kitchen space. Sparkling kitchens are complete with quartz countertops, white and wood tone cabinetry, island seating area with waterfall, stainless appliances, and walk-in pantry. A quant first floor study with glass sliding door makes for a perfect work from home space. The spacious second floor primary has two walk-in closets, and en-suite bath with double vanity, quartz countertops, and tile shower with glass enclosure. Two additional bedrooms, full bath, laundry, and large bonus room on this floor with endless possibilities. Two car garage, and full basements with plenty of space for storage or future expansion. Copps Landing homesites will be professionally landscaped, and surrounded by wooded open space, with a community trail that provides Salmon Falls river access.",639900,2414,3,2,2,2
condos,"Nestled on the picturesque shores of Mirror Lake, this enchanting 1837 updated historic property exudes charm and character at every turn. With four spacious bedrooms and three bathrooms, this home offers ample space for relaxation, entertaining and just plain fun. Hardwood floors, hand hewn beams, original wainscoting and gas fireplace add a touch of timeless elegance, enhancing the warm and inviting atmosphere. Step outside to discover a private path that leads you directly to Mirror Lake. Enjoy your morning coffee on the dock, or spend some time on the water swimming, fishing or kayaking. No lakeside retreat is complete without a common dock, grill, picnic area and fire pit rimmed with Adirondack chairs. PLUS The detached, impressive garage space is a must see! Take a moment to appreciate the true craftsmanship and artistry in this newly rehabbed space. Additionally, the property has a completely new heating system, strong short-term rental history. Just the perfect situation for the potential to generate income or simply enjoy it yourself as either a primary or second home. Located just 20 minutes to Bretton Woods Ski Resort/Omni Mt Washington Hotel & Spa, 25 min. to Cannon Mt & Franconia Notch. Close to snowmobile trails, hiking, biking etc. Not just a home; it is a remarkable retreat that combines historical allure with modern updates, making it an ideal and turn-key sanctuary for those seeking a blend of recreation and peace.",399000,1872,4,2,2,2
townhomes,"LOOKING FOR A BRAND NEW HOME WITHOUT THE WAIT? THIS SPEC HOME WILL BE READY IN SPRING AND OFFERS EXCEPTIONAL VALUE, FEATURING $13,021 IN COMPLIMENTARY BUILDER UPGRADES. FURNISHED MODEL OPEN! SPECIAL MORTGAGE PROGRAMS AVAILABLE ALTERNATIVE DESIGN WITH ELEVATOR AVAILABLE NEW CONSTRUCTION! 96 LUXURY TOWNHOUSES JUNIPER RIDGE CONDOMINIUMS - LUXURY MEETS LIFESTYLE IN LONDONDERRY. CAREFREE CONDO LIVING, SPACIOUS MODERN SUNDRENCHED OPEN SPACES, FRIEPLACED LIVING ROOM, OPEN STAIRCASE WITH CABLE RAILINGS, 3 BEDROOMS, 2.5 BATHS, SPACIOUS KITCHEN WITH OVERSIZED ISLAND AND QUARTZ COUNTERTOPS. 1ST FLOOR OFFICE FOR REMOTE EMPLOYEES! ENERGY EFFICIENT DESIGNS. TOWN WATER, SEWER AND ECOMOMICAL NATURAL GAS HEAT AND 2 CAR GARAGE. GREAT COMMUTER LOCATION - CLOSE TO 93, SHOPPING AND AMENITIES. LISTING AGENT HAS A FINANCIAL INTEREST IN THE PROPERTY.",699900,1870,3,2,3,2
townhomes,"Ideally located on the outside edge of the neighborhood and facing the wooded rear yard steps from the kitchen, living room and covered deck, this home is sure to delight. The design allows for optimal flexibility. The first-floor primary bedroom with walk-in closet and en-suite bathroom has an added bonus room perfect for an office or private den. Utilize this bedroom as designed or as an additional living room, office, or guest room. The kitchen with island flows to the dining area and a living room with the option to add a fireplace perfect for chilly evenings. The second floor features two bedrooms and a full bathroom. The vaulted ceilings add to the feeling of spaciousness while the windows and sliding glass door draw your eye to the green space beyond. Outside enjoy the sidewalks and connected walkways organized to develop a sense of community or head across the street to enjoy the options at the Inn at Rye Place, Rye Place Mall, Flighthouse Gym, Southport Kitchen+Bar, Seacoast Climb and New England Pickleball Club. Venturing further, the neighborhood provides quick access to beaches, golf, walking and biking trails, with downtown Portsmouth a few minutes away. Anticipated closing November 2026. Open Houses Saturday and Sunday from 10:30 am to Noon. Open Houses will be held at 8 Fowler Drive. All showings are restricted to Open Houses.",885000,2206,3,2,2,2
single_family,"Welcome to Longview Place-Brentwood's most desirable new neighborhood, along the Exeter River, offering 2 to nearly 7 acre homesites & each residence celebrates space, serenity, & design that endures. This modern farmhouse pairs timeless curb appeal with a floor plan made for everyday living. An inviting covered porch opens to a bright foyer and sightlines straight through the main level. The chef's kitchen features abundant cabinetry, plenty of prep space, & a handy pantry. It opens to the dining area & sun-filled living room for easy entertaining, & sliders lead to a 1216' composite deck for effortless indoor-outdoor flow. Direct entry from the 2 car garage & a powder room add everyday convenience. Upstairs, the primary suite is a calm retreat with a walk-in closet & a spa-inspired bath with dual vanities, custom tiled shower, & soaking tub. 3 additional bedrooms, a full bath, & 2nd floor laundry deliver comfort & practicality for everyone. This home combines architectural character with quality craftsmanship at every turn. Durable CertainTeed siding, Harvey Low-E windows, energy-efficient systems, & central A/C provide comfort & performance year-round. The exterior is completed with a paved driveway, paver walkway, & landscaping that welcomes you home. Tucked just off Stone Creek Dr, Longview Place puts you minutes to Epping shopping & dining, beaches via Rt. 101, & quick connections south to Rt. 495. No HOA or fees-just the joy of homeownership made simple.",1125000,2511,4,2,2,2
condos,"Welcome to Atkinson Heights premier 55+ Community. Introducing our 4th building with several units available winter occupancy! The 'EXETER' has 1,395 sq. ft. and boasts 2-BR, 2-BA, and an open-concept kitchen, living, and dining area ideal for both relaxation and entertainment. Highlights of the kitchen include a 7-ft. island with quartz countertops, soft-close cabinetry, under-cabinet lighting, pendant lighting, pantry closet, and S/S Whirlpool appliances. The primary suite is your private retreat, offering serene views, ample closet space, and an beautiful bathroom with fully tiled walk-in shower with built-in bench, a double vanity with designer quartz countertops, and plenty of storage. Engineered wood floors throughout, recessed lighting, crown molding, gas fireplace, and a tray ceiling over the dining area add beauty and function. Step outside to your deck and take in the year-round beauty of the 15th fairway at the Atkinson Resort and Country Club, where breathtaking sunsets create the perfect backdrop to your evenings. Each unit has an assigned space in the heated garage with additional storage, and an outdoor parking spot. The Community Center offers the perfect setting to connect with friends and neighbors and features a large great room, fitness room, outdoor patio and grill. Enjoy scenic walking paths, a dog park, and community garden - all close to shopping, medical facilities and major highways. All occupants must be 55+.",624308,1395,2,2,1,1
single_family,"The current owners have meticulously maintained, fine tuned and added even more to this incredible home. The Gourmet kitchen was designed for people that like to cook and entertain. It features a 10 ft. two tier island that easily seats five, a six burner Thermador gas range with an electric oven and powerful direct vent hood. The first floor alone is as large as most ranches and contains everything that you need for one level living. The second floor has two additional bedrooms and a full bath to accommodate guests or family. AND, if that's not enough, the finished basement is an additional 1500 sq. ft. of living space that is AMAZING!! New features that were added this year: tile shower and custom glass doors in the Primary bath, hardwood in the Primary bedroom and sunroom, new tile in the mudroom, and new built-in bar area with gorgeous leathered granite. Don't miss the opportunity to live in this unique community of 30 single family homes that are designed to be low maintenance, energy efficient, and versatile.",998000,3964,3,2,2,2
single_family,"Welcome to Nadeau Village! A community of 15 Multi-Generational homes in Hudson NH. The Main House features 4 bedrooms, 3 1/2 baths, hardwood flooring, granite counters, 2 car garage, central air, master suite with walk in closet and private bath with tiled shower. The secondary home features 1 bedrooms, 1 bath, 1 car garage, hardwood flooring, granite counters and so much more! Why buy a multigenerational home? Those with elderly parents, adult children still at home or just looking for added income are in need of a home like this. Additional quality features include full unfinished basements, open concept kitchens and family rooms, individual utilities for each home all on lots of at least 2 acres! Introducing the Taylor",1400000,4153,5,4,2,3
condos,"New Year, New Phase at The Wight Isle Estates. Discover elevated living in this exclusive new construction community set amid seventy-five acres of pristine land in Sandown, New Hampshire, as it enters its next exciting chapter. This impeccably crafted two-bedroom plus office, three-bath townhouse showcases a level of workmanship, materials, and attention to detail rarely found at this price point. Designed for both beauty and longevity, the home reflects superior craftsmanship and exceptional build quality throughout. Thoughtfully appointed with gleaming hardwood floors, solid wood doors, quartz countertops, and premium stainless steel appliances, every finish has been carefully selected to deliver enduring value and refined stylewith the added advantage that there is still time to personalize the home by selecting your own finishes. The spa-inspired primary suite offers a tranquil retreat, while the versatile bonus room provides flexible space ideal for a home office, den, or guest accommodations.",654900,1900,2,2,2,2
condos,"Introducing River Run the last of its kind coming to Brentwood, NH. Don't miss out on this sought-after 55+ community experience. Sited along the picturesque Exeter River, this 71-unit neighborhood will be complete with 55+ must-haves in an ideal location for endless enjoyment! Make the most of your next chapter and switch to the low-maintenance lifestyle .This community offers single family detached condominiums , this ranch plan, the ""Boysenberry Biscotti"", has 1,773 square feet of living space including bright open to a bright living room, the kitchen has granite countertops and kitchen island , dining room , sunroom, office /study ,2 bedrooms, 2 bathrooms and a 2-car garage. A spacious master suite offers a size-able walk-in closet and en-suite bath. A second bedroom, and full bath round out the interior space. River Run offers community amenities including a clubhouse , pickle ball courts ,and so much more.",753750,1773,2,2,1,2
condos,"OPEN HOUSES SAT and SUN this WEEKEND 11-2. The Biscotti Ranch w/study is one of our most popular floor plans at The Cliffs at Evergreen. Other Biscotti style homes also available on site 61. Auburn, NH's very first 55+ community. This 1674sq ft craftsman ranch offers a first floor primary bedroom suite with a walk in closet and ensuite plus a second bedroom and full bath. The open living room, kitchen and dining room offer great space for entertaining. You'll also enjoy having a separate study. Walk directly from the dining room to your sunroom. Central AC throughout for the summer months. You can also enjoy the summer breezes on the screen porch. A direct access 2 car garage is included! The Cliffs at Evergreen community has a custom designed clubhouse also with a great hall, kitchen, large exercise room and more. Pickleball and bocce ball plus direct access to the Rockingham Recreational Rail Trail provide ample outdoor activities. Stroll down to Massabesic Lake for picturesque views and have the option to store your RV for when life takes you on further journeys! This multi-year EPA award winning team delivers a smart home package backed by their energy star certifications and commitment to building excellence! *Site is an active construction zone. Buyers should pay particular attention for any construction related hazards, including heavy equipment.*",808900,1674,2,2,1,2
condos,"Meet the Balmalcolm, this 2268+/-square foot home offers a seamless blend of timeless craftsmanship and modern elegance. As you step inside, the warm ash hardwood floors extend a gracious welcome. Their natural beauty sets the tone for what lies ahead! The great room with stunning tray ceiling, bathed in natural light, becomes the heart of the home; a place where relaxation and entertainment converge. The spacious kitchen is truly a hub for gathering and connection. Seeking a quiet space, we've got that covered with a first-floor office. In a private wing, the first-floor primary bedroom suite features a gorgeous tray ceiling, walk-in closet and ensuite bathroom. Ascend the dramatic staircase to the second floor, where a second bedroom and versatile family/loft area awaits. The builder's talented Design Team has already curated all the gorgeous finishes in this Energy Star Certified home featuring a White Icing kitchen, quartz countertops and additional upgrades including a custom tile shower, fireplace and a standard Smart Home Package, so that you can manage your nest from afar! With a private Community Clubhouse, Pickleball Courts, a Dog Park and Boccie Ball pits, this community offers a beautiful spot to live and play.",991500,2388,2,2,2,2
condos,"Quick Closing! Welcome to 75 Barrett Hill: A Net Zero Living Experience Experience the pinnacle of sustainable living at 75 Barrett Hill, where cutting-edge design meets eco-friendly innovation. Located in the heart of Hudson, this trailblazing community redefines modern comfort and environmental responsibility. This home offers a 2 bedroom version for a large spacious option upstairs. At Barrett Hill, sustainability saves you money. Our new construction homes can reduce your utility costs by over $600 per month compared to resale home. Each home at 75 Barrett Hill is meticulously designed to meet the Passive House standard and certified as DOE Net Zero ready. From solar panels that capture renewable energy to advanced insulation and energy-efficient appliances, our homes are engineered to achieve Net Zero operating carbon. We also adhere to the EPA Indoor Air Plus standard, ensuring a constant supply of fresh, filtered air. Our homes seamlessly blend contemporary architecture with sustainable materials, creating beautiful, efficient, and healthy living spaces. Enjoy open floor plans bathed in natural light, high-performance windows, and advanced HVAC systems that provide year-round comfort and tranquility. Contact us today to learn more about our Net Zero homes and to schedule your personalized tour.",659900,1967,3,2,2,1
single_family,"Address change from 41 Pinepark to 22 Pinepark To Be Built - Currently Under Construction! This 1,431 sq. ft. ranch in the serene Birchwood Hideaway Association features 2 bedrooms, an office, and an attached garage. Nestled in a quiet, private community with few restrictions and low HOA fees, enjoy exclusive access to Huntress Pond's private beach, boat launch, picnic area, and playground, plus year-round road maintenance. Just steps from the association's beach, this thoughtfully designed home offers the perfect blend of comfort and convenience in the Lakes Region, with easy access to Route 28 for commuting or weekend getaways.",499900,1431,2,2,1,1
